room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price
11656797,61835380,Entire home/apt,MisericÌ_rdia,32,4.5,10,2,133
11657050,61129843,Private room,Areeiro,0,0,1,1,29
11662045,43351207,Private room,MisericÌ_rdia,1,0,2,1,30
11662472,37758551,Entire home/apt,Santo AntÌ_nio,14,5,6,2,80
11665030,61920048,Entire home/apt,Arroios,4,4.5,5,2,52
11665072,1848304,Entire home/apt,SÌ£o Vicente,75,4.5,2,1,45
11666707,3953109,Entire home/apt,Santa Maria Maior,16,4.5,4,2,96
11667024,4217763,Private room,Santa Maria Maior,3,4.5,3,1,113
11667069,4217763,Private room,Santa Maria Maior,1,0,2,1,113
11667669,61939618,Private room,Estrela,1,0,2,1,48
11671152,39219982,Entire home/apt,MisericÌ_rdia,2,0,4,1,80
11673148,58994399,Entire home/apt,Campo de Ourique,21,5,4,2,231
11674202,50897719,Entire home/apt,Santa Maria Maior,42,5,4,2,97
11674663,11486821,Private room,Santa Clara,12,5,2,1,29
11674924,61844488,Entire home/apt,SÌ£o Vicente,51,5,2,0,52
11676371,2737496,Entire home/apt,SÌ£o Vicente,7,4.5,2,1,40
11678189,62024187,Entire home/apt,MisericÌ_rdia,47,4.5,4,2,55
11680251,54559010,Entire home/apt,SÌ£o Vicente,63,5,4,1,57
11683944,5506810,Private room,MisericÌ_rdia,0,0,2,1,98
11684379,3048925,Private room,BelÌ©m,13,5,2,1,45
11684581,42710773,Entire home/apt,Areeiro,21,4.5,5,2,58
11686503,62085042,Private room,Santo AntÌ_nio,24,4,2,1,35
11687837,62094568,Entire home/apt,Santo AntÌ_nio,22,5,8,4,71
11688510,61830302,Entire home/apt,Santo AntÌ_nio,21,4.5,4,2,80
11689624,688914,Entire home/apt,Santa Maria Maior,16,5,6,2,96
11690267,62110723,Entire home/apt,Campo de Ourique,16,4.5,4,0,57
11693115,28812904,Shared room,Santa Maria Maior,5,3.5,1,1,11
11693356,28812904,Shared room,Santa Maria Maior,3,4.5,1,1,11
11693442,28812904,Shared room,Santa Maria Maior,16,4.5,1,1,11
11696650,3699511,Entire home/apt,MisericÌ_rdia,57,5,4,1,38
11698613,7373929,Entire home/apt,Santo AntÌ_nio,40,4.5,4,1,57
11705033,62220389,Entire home/apt,Santa Maria Maior,54,5,5,3,93
11706201,37758551,Entire home/apt,Santo AntÌ_nio,9,4.5,6,2,80
11706411,5506810,Private room,MisericÌ_rdia,1,0,3,1,87
11706638,3262252,Entire home/apt,SÌ£o Vicente,40,4.5,7,2,91
11706668,13530121,Entire home/apt,Santa Maria Maior,26,5,4,1,64
11706704,5506810,Private room,MisericÌ_rdia,1,0,2,1,83
11710182,24485176,Entire home/apt,Santa Maria Maior,47,4.5,2,0,29
11710282,62251284,Entire home/apt,Santa Maria Maior,29,4.5,4,1,69
11710930,59717021,Private room,Areeiro,28,5,2,1,58
11713754,26429968,Entire home/apt,MisericÌ_rdia,76,5,4,1,115
11714738,5471155,Entire home/apt,Estrela,6,4.5,4,1,56
11715961,62290867,Entire home/apt,Santa Maria Maior,59,4.5,8,3,115
11718394,62310114,Entire home/apt,Santa Maria Maior,35,4.5,4,2,80
11718588,17784132,Entire home/apt,Arroios,0,0,2,1,40
11718614,62310730,Entire home/apt,MisericÌ_rdia,52,4.5,6,2,76
11718696,61129843,Private room,Areeiro,0,0,1,1,29
11719253,62314874,Entire home/apt,SÌ£o Vicente,21,4.5,12,6,248
11719385,11734920,Entire home/apt,Lumiar,6,5,2,1,74
11725092,676330,Entire home/apt,Avenidas Novas,19,4.5,8,3,138
11727831,51260837,Entire home/apt,Santa Maria Maior,25,4.5,4,2,73
11728180,4827358,Entire home/apt,Estrela,1,0,4,2,115
11729425,62397538,Private room,MisericÌ_rdia,56,4,3,1,35
11730983,31265397,Entire home/apt,MisericÌ_rdia,57,4.5,4,2,150
11732278,2918220,Private room,Lumiar,34,5,2,1,32
11735307,62422642,Entire home/apt,Santo AntÌ_nio,49,4.5,5,2,69
11737632,35938285,Private room,Carnide,16,5,2,1,26
11739237,62449744,Entire home/apt,SÌ£o Vicente,46,4.5,5,2,52
11740140,60929188,Private room,Penha de FranÌ¤a,46,5,2,1,26
11748379,2476571,Entire home/apt,SÌ£o Vicente,1,0,9,2,110
11750358,35938285,Private room,Carnide,20,5,2,1,21
11750771,62521369,Entire home/apt,Santo AntÌ_nio,100,4.5,4,0,57
11750817,7956592,Private room,MisericÌ_rdia,12,4,1,1,23
11751255,2409238,Entire home/apt,Arroios,14,5,4,1,50
11751831,20321618,Entire home/apt,Arroios,3,4.5,5,3,75
11754271,7956592,Private room,MisericÌ_rdia,7,3.5,2,1,29
11754699,7956592,Private room,MisericÌ_rdia,12,4,1,1,27
11754780,7956592,Private room,MisericÌ_rdia,10,4,2,1,33
11755856,62546165,Entire home/apt,MisericÌ_rdia,4,4.5,4,2,173
11757630,3108083,Entire home/apt,Parque das NaÌ¤Ìµes,18,5,4,1,64
11758419,5650736,Entire home/apt,Campolide,10,4.5,6,2,69
11758927,21019651,Entire home/apt,SÌ£o Vicente,88,5,4,1,64
11762110,17784132,Entire home/apt,Arroios,3,2,2,1,46
11762117,17784132,Private room,Arroios,0,0,2,1,46
11763172,14218670,Entire home/apt,Arroios,20,5,4,2,138
11763317,592794,Entire home/apt,Alvalade,2,0,2,1,80
11764617,62617448,Private room,Arroios,17,5,2,1,21
11765295,2101702,Entire home/apt,MisericÌ_rdia,74,4.5,4,2,80
11770991,62658867,Entire home/apt,Santa Maria Maior,52,4.5,6,2,115
11771306,53297285,Entire home/apt,Areeiro,47,4.5,3,1,46
11774784,62685153,Entire home/apt,MisericÌ_rdia,33,5,6,3,98
11775921,9816110,Entire home/apt,Santa Maria Maior,35,4,6,2,36
11780424,39535830,Entire home/apt,MisericÌ_rdia,19,5,2,1,40
11780480,62310730,Entire home/apt,MisericÌ_rdia,52,4.5,6,2,76
11780652,62648338,Entire home/apt,Santa Maria Maior,31,4.5,3,1,58
11781523,40631231,Entire home/apt,Santa Maria Maior,4,4.5,4,0,87
11781889,6604033,Entire home/apt,Campo de Ourique,21,4.5,2,1,58
11784393,62754115,Entire home/apt,MisericÌ_rdia,66,5,3,1,71
11786532,29336997,Entire home/apt,SÌ£o Vicente,21,5,2,1,35
11786571,62768614,Entire home/apt,Santa Maria Maior,30,4.5,5,1,127
11787448,5894536,Entire home/apt,SÌ£o Vicente,16,4.5,4,2,57
11787864,62776838,Entire home/apt,MisericÌ_rdia,14,4,4,2,104
11788047,17122497,Entire home/apt,Arroios,0,0,4,2,104
11791266,62790748,Entire home/apt,Avenidas Novas,12,5,6,2,98
11793778,16706955,Entire home/apt,MisericÌ_rdia,55,4,2,1,31
11796928,4290628,Entire home/apt,Arroios,84,5,4,1,58
11798366,62826007,Entire home/apt,Arroios,24,5,10,3,162
11799113,62826541,Entire home/apt,SÌ£o Vicente,32,4.5,6,2,89
11807595,4290628,Entire home/apt,Arroios,56,4.5,3,1,46
11808644,2992315,Entire home/apt,MisericÌ_rdia,30,4.5,5,2,76
11808782,59805291,Entire home/apt,Santa Maria Maior,29,4.5,6,3,85
11809406,62898024,Entire home/apt,Avenidas Novas,81,4.5,3,0,40
11810830,4290628,Entire home/apt,Arroios,70,4.5,3,1,46
11812650,62801826,Entire home/apt,BelÌ©m,6,5,5,2,54
11814772,53320272,Shared room,Avenidas Novas,0,0,4,1,21
11815076,46207193,Entire home/apt,Arroios,33,5,6,2,79
11815399,53320272,Private room,Avenidas Novas,0,0,2,1,35
11815954,62923627,Entire home/apt,Arroios,72,5,2,1,40
11816265,60985965,Entire home/apt,SÌ£o Vicente,19,4,4,1,35
11816602,776635,Entire home/apt,BelÌ©m,3,5,10,3,115
11816838,62935806,Entire home/apt,Estrela,24,4.5,3,1,47
11817227,61129843,Private room,Areeiro,0,0,1,1,23
11817684,62826007,Entire home/apt,Arroios,10,4.5,10,3,162
11818747,62826007,Entire home/apt,Arroios,13,5,10,3,162
11820655,62962876,Entire home/apt,MisericÌ_rdia,28,5,3,1,52
11822141,899179,Entire home/apt,Santa Maria Maior,6,4.5,3,1,64
11822423,62971102,Entire home/apt,Santo AntÌ_nio,63,4.5,4,1,98
11825126,62989556,Entire home/apt,Estrela,25,4,4,1,35
11825441,62992017,Entire home/apt,AlcÌ¢ntara,5,5,4,1,80
11825487,62988799,Entire home/apt,Santo AntÌ_nio,33,4.5,6,3,102
11825537,28105392,Entire home/apt,Arroios,12,4.5,6,3,115
11825800,62988799,Entire home/apt,Santa Maria Maior,79,4.5,4,1,62
11832084,63039532,Entire home/apt,MisericÌ_rdia,28,5,6,2,58
11832717,62980583,Entire home/apt,Arroios,9,5,8,4,133
11833014,3953109,Entire home/apt,Campo de Ourique,9,5,4,2,71
11833585,4511947,Entire home/apt,Santa Maria Maior,41,4.5,4,1,93
11834716,42994968,Private room,Campo de Ourique,0,0,2,1,40
11834798,36624909,Entire home/apt,Parque das NaÌ¤Ìµes,4,4,2,1,87
11834939,53320272,Shared room,Avenidas Novas,21,4,6,1,18
11836150,53320272,Shared room,Avenidas Novas,6,4,6,1,64
11836381,53320272,Private room,Avenidas Novas,0,0,2,1,35
11836748,53320272,Shared room,Avenidas Novas,6,4,8,1,18
11837216,53320272,Private room,Avenidas Novas,0,0,2,1,35
11837234,2174752,Entire home/apt,Santa Maria Maior,1,0,3,0,87
11837827,2174752,Entire home/apt,Santa Maria Maior,2,0,4,0,98
11838119,53320272,Private room,Avenidas Novas,2,0,2,1,35
11838398,53320272,Private room,Avenidas Novas,0,0,2,1,35
11838855,53320272,Shared room,Avenidas Novas,0,0,6,1,18
11839136,53320272,Shared room,Avenidas Novas,1,0,6,1,40
11839208,43122479,Entire home/apt,Santa Maria Maior,46,4.5,3,1,40
11839274,3953109,Entire home/apt,Campo de Ourique,1,0,3,1,60
11839400,53320272,Private room,Avenidas Novas,0,0,2,1,35
11839628,53320272,Shared room,Avenidas Novas,2,0,10,1,40
11840183,62768614,Entire home/apt,Santa Maria Maior,0,0,10,2,266
11840239,43122479,Entire home/apt,Santa Maria Maior,19,4,3,1,40
11843445,32898440,Private room,Avenidas Novas,0,0,1,1,40
11844164,914126,Entire home/apt,Estrela,52,5,4,2,115
11844182,32898440,Entire home/apt,Beato,0,0,4,1,75
11844208,3753184,Entire home/apt,MisericÌ_rdia,69,4.5,2,1,62
11846270,62310730,Entire home/apt,Santa Maria Maior,51,4.5,4,1,58
11847932,45297493,Private room,Alvalade,6,5,4,2,44
11848353,63139278,Entire home/apt,MisericÌ_rdia,23,5,6,2,173
11848638,10138398,Private room,Santa Maria Maior,0,0,2,1,28
11850036,49897823,Private room,Arroios,14,4.5,2,1,23
11855064,2174752,Entire home/apt,Santa Maria Maior,2,0,3,0,87
11856467,63196309,Entire home/apt,Santa Maria Maior,52,5,3,0,64
11857246,62629013,Private room,Avenidas Novas,1,0,2,1,46
11862712,2174752,Entire home/apt,Santa Maria Maior,2,0,3,0,93
11865014,3953109,Entire home/apt,Ajuda,15,4.5,7,4,259
11868773,58431387,Entire home/apt,Carnide,9,4.5,4,1,46
11870094,63283025,Entire home/apt,Estrela,26,4.5,2,1,64
11870342,23780167,Private room,Santo AntÌ_nio,15,4,2,1,35
11873171,63304853,Entire home/apt,MisericÌ_rdia,29,5,4,1,75
11876714,25064934,Entire home/apt,SÌ£o Vicente,52,4.5,2,1,52
11877174,39904725,Entire home/apt,Alvalade,38,5,4,1,75
11877868,30711920,Entire home/apt,MisericÌ_rdia,24,4,5,1,64
11878363,56074714,Entire home/apt,Arroios,1,0,6,2,196
11878629,3250665,Entire home/apt,MisericÌ_rdia,31,4.5,8,3,62
11878751,30424774,Entire home/apt,Santa Maria Maior,69,5,4,2,138
11878781,56074714,Entire home/apt,Arroios,1,0,6,3,288
11879467,14289147,Private room,Santo AntÌ_nio,2,0,1,1,29
11880275,63346895,Entire home/apt,Santa Clara,4,5,4,2,69
11880408,44104310,Entire home/apt,SÌ£o Vicente,4,5,4,2,52
11880837,2174752,Entire home/apt,Santa Maria Maior,1,0,2,0,93
11881104,2174752,Entire home/apt,Santa Maria Maior,14,5,4,0,98
11881820,9281217,Entire home/apt,Arroios,1,0,10,5,288
11882596,63339554,Entire home/apt,Santa Maria Maior,51,4.5,4,2,76
11883064,7956592,Entire home/apt,MisericÌ_rdia,3,4,12,6,547
11883968,63368866,Entire home/apt,MisericÌ_rdia,2,0,4,1,58
11884527,63346900,Entire home/apt,Avenidas Novas,3,3,4,1,52
11885444,63376074,Entire home/apt,MisericÌ_rdia,14,4.5,5,2,98
11886513,20561532,Entire home/apt,Santa Maria Maior,74,5,4,1,75
11886725,6319806,Entire home/apt,MisericÌ_rdia,56,4.5,6,3,56
11886927,63386730,Entire home/apt,SÌ£o Vicente,35,4.5,4,2,69
11899879,4341539,Entire home/apt,MisericÌ_rdia,2,0,2,1,104
11900672,41143581,Entire home/apt,Santa Maria Maior,6,4.5,2,1,69
11900781,63478006,Entire home/apt,Santa Maria Maior,103,4.5,3,1,58
11902225,56209811,Entire home/apt,Estrela,41,4.5,2,1,46
11903142,62251284,Entire home/apt,Santa Maria Maior,45,4.5,2,0,52
11903785,59334408,Entire home/apt,MisericÌ_rdia,22,4.5,4,1,83
11904613,63503419,Private room,Areeiro,0,0,1,1,322
11909632,62768614,Entire home/apt,Santa Maria Maior,44,5,5,1,127
11909829,63535593,Private room,MisericÌ_rdia,75,4.5,2,1,23
11910442,17125483,Entire home/apt,Santa Maria Maior,46,4.5,2,1,48
11910481,17125483,Entire home/apt,Santa Maria Maior,65,4.5,2,1,48
11917525,56319327,Private room,Avenidas Novas,13,4.5,2,1,40
11917726,56319327,Private room,Avenidas Novas,21,4,2,1,40
11918552,56319327,Private room,Avenidas Novas,1,0,2,1,40
11918743,56319327,Private room,Avenidas Novas,11,4.5,2,1,40
11918831,56319327,Private room,Avenidas Novas,0,0,2,1,40
11918945,56319327,Private room,Avenidas Novas,7,4,2,1,52
11920969,30303347,Private room,Alvalade,0,0,1,1,29
11921086,63614912,Entire home/apt,Arroios,4,5,4,2,44
11921302,61129843,Entire home/apt,Areeiro,0,0,9,5,202
11926128,54395281,Entire home/apt,SÌ£o Vicente,37,4.5,6,3,109
11926476,62637010,Private room,Avenidas Novas,0,0,1,1,32
11927151,1702320,Entire home/apt,Santa Maria Maior,32,5,2,1,52
11927705,47576568,Entire home/apt,Santo AntÌ_nio,42,5,4,1,64
11932559,34193492,Entire home/apt,Areeiro,24,4.5,4,3,58
11934745,62637010,Private room,Avenidas Novas,0,0,1,1,29
11936974,30070307,Entire home/apt,Santa Maria Maior,75,4.5,6,2,46
11937386,62397538,Private room,MisericÌ_rdia,54,4,2,1,37
11938796,36801780,Entire home/apt,MisericÌ_rdia,67,4.5,5,2,52
11940235,2062006,Entire home/apt,Santa Maria Maior,2,0,4,1,68
11940632,12449028,Entire home/apt,Avenidas Novas,12,5,2,1,50
11944238,62637010,Private room,Avenidas Novas,1,0,2,1,41
11944524,63774700,Entire home/apt,Estrela,4,5,5,2,173
11944751,63776661,Entire home/apt,Santa Maria Maior,51,5,4,1,69
11945528,62637010,Private room,Avenidas Novas,1,0,2,1,46
11946856,30097663,Entire home/apt,Arroios,26,4.5,8,3,138
11946923,62637010,Private room,Avenidas Novas,0,0,1,1,32
11947184,15369822,Entire home/apt,Campo de Ourique,17,4.5,6,2,93
11948250,62637010,Private room,Avenidas Novas,2,0,1,1,29
11948497,62637010,Private room,Avenidas Novas,0,0,2,1,41
11948753,62637010,Private room,Avenidas Novas,1,0,1,1,29
11961196,43258704,Entire home/apt,Santa Clara,0,0,3,1,109
11961835,63887533,Entire home/apt,Penha de FranÌ¤a,0,0,4,2,115
11963553,52774149,Private room,MisericÌ_rdia,4,4.5,2,1,23
11965173,2681397,Entire home/apt,MisericÌ_rdia,48,4.5,16,6,484
11965697,63913110,Entire home/apt,Arroios,71,5,6,2,93
11967969,63904255,Private room,Santo AntÌ_nio,121,5,2,1,36
11968713,63933785,Entire home/apt,Campo de Ourique,13,4.5,2,1,52
11968789,55277706,Entire home/apt,MisericÌ_rdia,54,5,6,2,145
11970039,63947671,Entire home/apt,BelÌ©m,20,5,4,1,58
11970325,44694550,Entire home/apt,MisericÌ_rdia,50,4.5,2,1,69
11970570,15803788,Private room,MisericÌ_rdia,35,4.5,2,1,28
11971022,48280881,Entire home/apt,MisericÌ_rdia,97,5,4,1,64
11971210,2372087,Entire home/apt,Areeiro,17,4.5,10,4,288
11972940,36834993,Private room,Santo AntÌ_nio,3,4,2,1,23
11976649,1489164,Entire home/apt,SÌ£o Vicente,15,5,6,2,58
11978617,37385021,Entire home/apt,MisericÌ_rdia,95,4.5,8,3,69
11980311,7582930,Entire home/apt,Santo AntÌ_nio,16,4,4,1,64
11981478,62521369,Entire home/apt,Santo AntÌ_nio,91,4.5,2,0,50
11984279,63948021,Entire home/apt,Arroios,23,4.5,4,1,58
11985354,915146,Entire home/apt,MisericÌ_rdia,40,5,2,0,104
11985569,28713820,Entire home/apt,MisericÌ_rdia,23,5,2,1,75
11987075,3117418,Entire home/apt,Santa Maria Maior,1,0,4,1,69
11988240,64079972,Private room,Santo AntÌ_nio,59,5,1,1,21
11988604,64079972,Private room,Santo AntÌ_nio,20,5,2,1,35
11991678,64109259,Entire home/apt,Santo AntÌ_nio,27,4.5,8,4,103
11996079,19217119,Entire home/apt,MisericÌ_rdia,26,5,2,1,56
11998214,3271682,Entire home/apt,Santa Maria Maior,39,5,10,2,173
11998266,24354251,Entire home/apt,Santa Maria Maior,84,5,4,1,98
11998624,64156208,Private room,Arroios,40,5,2,1,32
12001030,45239398,Entire home/apt,Santo AntÌ_nio,24,4.5,4,1,46
12001171,64173886,Entire home/apt,Santa Maria Maior,0,0,6,3,277
12002439,64182706,Entire home/apt,MisericÌ_rdia,52,4.5,4,1,33
12003210,64188263,Entire home/apt,MisericÌ_rdia,19,4.5,4,2,58
12003223,3108083,Entire home/apt,AlcÌ¢ntara,19,4,8,3,60
12004553,23480325,Entire home/apt,MisericÌ_rdia,50,4.5,2,1,55
12005322,4341539,Entire home/apt,MisericÌ_rdia,0,0,2,1,69
12009999,11865084,Private room,Avenidas Novas,0,0,1,1,35
12015201,13567546,Entire home/apt,Santa Maria Maior,28,5,6,2,113
12017189,29444462,Entire home/apt,Areeiro,0,0,10,9,231
12017618,64295246,Entire home/apt,MisericÌ_rdia,11,4,4,1,45
12019380,2414871,Entire home/apt,MisericÌ_rdia,2,0,6,3,109
12020178,4511947,Entire home/apt,Santa Maria Maior,37,4.5,4,2,80
12020500,13567546,Entire home/apt,Santa Maria Maior,5,4.5,6,2,113
12020694,2062006,Entire home/apt,Santa Maria Maior,16,4.5,4,1,71
12022472,64327098,Entire home/apt,Campo de Ourique,31,4.5,4,1,64
12023614,20478704,Entire home/apt,MisericÌ_rdia,2,0,3,1,93
12024179,64340830,Entire home/apt,Estrela,30,4.5,3,1,46
12026870,62857833,Private room,Santa Maria Maior,8,4.5,2,1,26
12032628,36522212,Entire home/apt,Campo de Ourique,24,4.5,4,2,102
12032936,53972440,Entire home/apt,Santo AntÌ_nio,14,4.5,5,2,80
12034766,4362940,Entire home/apt,Campo de Ourique,18,4.5,4,2,40
12035654,64420129,Entire home/apt,Santa Maria Maior,33,4.5,3,1,46
12036702,64430460,Private room,Arroios,23,5,2,1,22
12039405,50722391,Entire home/apt,Santa Maria Maior,11,5,2,1,69
12040984,64460695,Private room,Estrela,2,0,2,1,40
12041159,64461244,Entire home/apt,SÌ£o Vicente,12,4.5,3,1,46
12041448,64460695,Shared room,Estrela,1,0,6,1,15
12041609,18063509,Entire home/apt,SÌ£o Vicente,59,4.5,4,1,29
12041761,62857833,Private room,Santa Maria Maior,25,5,3,1,22
12046253,538753,Entire home/apt,SÌ£o Vicente,31,4.5,6,1,52
12047334,64509397,Entire home/apt,SÌ£o Vicente,37,4.5,2,1,56
12047376,29359245,Entire home/apt,MisericÌ_rdia,12,4.5,6,3,93
12050541,29359245,Entire home/apt,Campo de Ourique,0,0,1,1,58
12050987,62637010,Private room,Avenidas Novas,1,0,2,1,46
12051816,7645580,Entire home/apt,Santa Maria Maior,26,4,2,0,93
12052249,27012059,Private room,MisericÌ_rdia,7,3.5,1,1,23
12053888,59802693,Private room,Beato,20,4.5,2,1,35
12054941,62314874,Entire home/apt,SÌ£o Vicente,1,0,6,3,184
12055303,62314874,Entire home/apt,SÌ£o Vicente,0,0,4,2,127
12055403,62314874,Entire home/apt,SÌ£o Vicente,0,0,2,1,58
12060593,20893300,Entire home/apt,Campolide,2,0,4,1,69
12061704,64613320,Entire home/apt,Estrela,57,5,4,1,58
12062146,64617221,Entire home/apt,Estrela,16,4.5,4,1,78
12063135,3168004,Entire home/apt,Santo AntÌ_nio,3,4.5,7,4,138
12063927,64628131,Entire home/apt,Santa Maria Maior,32,4.5,4,1,64
12064251,64460695,Shared room,Estrela,20,4,8,1,43
12064934,64636336,Entire home/apt,Santo AntÌ_nio,30,5,4,2,69
12065901,64643759,Entire home/apt,MisericÌ_rdia,68,4.5,4,2,98
12066596,40631231,Entire home/apt,Santa Maria Maior,0,0,6,2,138
12068680,20893300,Entire home/apt,Campolide,1,0,4,1,69
12070232,64460695,Private room,Estrela,1,0,4,1,64
12070400,56363298,Entire home/apt,Arroios,44,4.5,10,3,57
12070663,64460695,Shared room,Estrela,5,4.5,7,1,13
12070760,64460695,Shared room,Estrela,0,0,6,1,31
12070865,64460695,Shared room,Estrela,1,0,6,1,31
12075049,12177965,Entire home/apt,SÌ£o Vicente,70,5,4,1,46
12076141,2372087,Entire home/apt,SÌ£o Vicente,17,4.5,16,6,346
12077916,64725964,Entire home/apt,Campolide,10,3.5,6,2,80
12079780,41726547,Entire home/apt,Estrela,61,4.5,6,2,80
12080433,12030377,Entire home/apt,Santa Maria Maior,44,5,2,1,49
12081101,64744623,Entire home/apt,Santa Maria Maior,0,0,4,1,76
12082661,64756867,Entire home/apt,Santa Maria Maior,5,4.5,4,0,58
12084131,1756107,Entire home/apt,MisericÌ_rdia,9,4.5,3,1,94
12084516,64756867,Entire home/apt,Santa Maria Maior,11,4.5,4,0,52
12084602,914126,Entire home/apt,Arroios,10,5,9,5,138
12084954,1756107,Entire home/apt,MisericÌ_rdia,18,4.5,3,1,94
12085294,64756867,Entire home/apt,Santa Maria Maior,15,5,4,0,58
12086229,64756867,Entire home/apt,Santa Maria Maior,10,4.5,4,1,69
12088782,19564994,Entire home/apt,Lumiar,1,0,6,3,167
12088943,64797426,Entire home/apt,SÌ£o Vicente,38,4.5,4,1,68
12090299,64382854,Entire home/apt,Estrela,55,5,5,2,64
12092802,6028324,Private room,Santa Maria Maior,10,4.5,2,1,23
12098219,41713916,Entire home/apt,Avenidas Novas,1,0,12,6,231
12100116,64875353,Private room,Santa Maria Maior,3,5,2,1,26
12103303,64896236,Entire home/apt,Arroios,19,4.5,5,2,93
12103905,11707167,Entire home/apt,MisericÌ_rdia,2,0,5,3,93
12104578,64902889,Entire home/apt,Campo de Ourique,24,5,2,1,52
12106854,41654535,Entire home/apt,AlcÌ¢ntara,8,5,4,1,52
12107869,51260837,Entire home/apt,Santa Maria Maior,38,4.5,6,3,93
12108233,36465810,Private room,Santa Maria Maior,16,5,2,1,35
12108246,1029524,Entire home/apt,MisericÌ_rdia,46,5,10,3,150
12109326,4217763,Private room,Santa Maria Maior,2,0,2,1,113
12109342,4217763,Private room,Santa Maria Maior,1,0,2,1,113
12109360,4217763,Private room,Santa Maria Maior,5,4,3,1,136
12113802,1029524,Entire home/apt,MisericÌ_rdia,46,5,8,2,104
12120274,46529570,Entire home/apt,Santa Maria Maior,38,5,5,2,93
12120973,26520950,Entire home/apt,Estrela,24,4.5,6,2,54
12121141,34647309,Private room,Santo AntÌ_nio,31,4.5,1,1,33
12122141,28873906,Entire home/apt,Santa Maria Maior,29,5,4,1,93
